Symbol,Name,Price,Market Cap,Sector,Industry,Rev Growth,Gross Margin,ROIC,EPS TTM,Forward EPS,P/B,5Y Avg P/E,20M MA,Monthly Closes,Quarterly EPS,EPS YoY Growth,Revenue YoY Growth,Previous EPS TTM,Consecutive Growth
2059.TW,川湖科技股份有限公司,5065.0,482679291904.0,28,Unknown,0.37799999999999995,0.7563346620713612,0.024144531904421035,,,,,,[],"[null, null, null, null]",,0.37799999999999995,,0
2062.TW,橋椿金屬股份有限公司,18.7,3739890688.0,38,Unknown,0.07,0.10972736520695683,0.033278415535064575,,,,,,[],"[null, null, null, null]",,0.07,,0
2069.TW,運錩鋼鐵股份有限公司,19.15,3186311168.0,10,Unknown,-0.138,0.09358938233647093,0.049396266123484224,,,,,,[],"[null, null, null, null]",,-0.138,,0
2072.TW,世紀離岸風電設備股份有限公司,170.5,32736000000.0,35,Unknown,0.414,0.2842757974399983,0.0861838057040269,,,,,,[],"[null, null, null, null]",,0.414,,0
2101.TW,南港輪胎股份有限公司,30.05,21728231424.0,11,Unknown,1.622,0.2144680217206166,0.013289848112498094,,,,,,[],"[null, null, null, null]",,1.622,,0
2102.TW,泰豐輪胎股份有限公司,17.9,8226374656.0,11,Unknown,-0.076,0.20404209861125738,-0.04106076511953484,,,,,,[],"[null, null, null, null]",,-0.076,,0
2103.TW,台橡股份有限公司,19.05,15729773568.0,11,Unknown,-0.128,0.09985861935232317,0.0483646829965274,,,,,,[],"[null, null, null, null]",,-0.128,,0
2104.TW,國際中橡投資控股股份有限公司,10.2,9893989376.0,11,Unknown,-0.161,-0.05218391636643584,-0.14304944584613302,,,,,,[],"[null, null, null, null]",,-0.161,,0
2105.TW,正新橡膠工業股份有限公司,32.4,105021865984.0,11,Unknown,0.011,0.2272730096710241,0.0593480081951597,,,,,,[],"[null, null, null, null]",,0.011,,0
2106.TW,建大工業股份有限公司,16.75,15994406912.0,11,Unknown,-0.012,0.1916258169670032,0.021954904969298493,,,,,,[],"[null, null, null, null]",,-0.012,,0
2107.TW,厚生股份有限公司,25.2,7650554368.0,11,Unknown,0.221,0.3415000443341018,0.037568230241087616,,,,,,[],"[null, null, null, null]",,0.221,,0
2108.TW,南帝化學工業股份有限公司,27.05,13319879680.0,11,Unknown,0.143,0.2150284836679785,0.189815174978859,,,,,,[],"[null, null, null, null]",,0.143,,0
2109.TW,華豐橡膠工業股份有限公司,14.1,3938822656.0,11,Unknown,-0.141,0.21909165219718776,0.1767119071393008,,,,,,[],"[null, null, null, null]",,-0.141,,0
2114.TW,鑫永銓股份有限公司,94.0,7331229184.0,11,Unknown,0.094,0.4018674396601139,0.069759021085528,,,,,,[],"[null, null, null, null]",,0.094,,0
2115.TW,六暉控股股份有限公司,21.6,2254460416.0,12,Unknown,-0.078,0.2097207304845824,0.11766644671694476,,,,,,[],"[null, null, null, null]",,-0.078,,0
2201.TW,裕隆汽車製造股份有限公司,27.45,29164939264.0,12,Unknown,-0.10800000000000001,0.3226446475989594,0.034521017895858125,,,,,,[],"[null, null, null, null]",,-0.10800000000000001,,0
2204.TW,中華汽車工業股份有限公司,53.8,29784754176.0,12,Unknown,0.184,0.15148319526070023,0.034027040747107384,,,,,,[],"[null, null, null, null]",,0.184,,0
2206.TW,三陽工業股份有限公司,60.6,46864592896.0,12,Unknown,-0.009,0.2074508891714248,0.07844427694825348,,,,,,[],"[null, null, null, null]",,-0.009,,0
2207.TW,和泰汽車股份有限公司,483.0,269080641536.0,12,Unknown,-0.024,0.1509468939724148,0.026069336764995357,,,,,,[],"[null, null, null, null]",,-0.024,,0
2208.TW,台灣國際造船股份有限公司,17.75,22623074304.0,15,Unknown,0.21,-0.10154614881513041,-0.06880333080063601,,,,,,[],"[null, null, null, null]",,0.21,,0
2211.TW,長榮鋼鐵股份有限公司,93.2,38872879104.0,10,Unknown,0.106,0.27529862410865735,0.08956217305881241,,,,,,[],"[null, null, null, null]",,0.106,,0
2227.TW,裕隆日產汽車股份有限公司,50.4,15120000000.0,12,Unknown,-0.22,0.09469773242568946,-0.06056112819458858,,,,,,[],"[null, null, null, null]",,-0.22,,0
2228.TW,劍麟股份有限公司,84.7,6757365760.0,12,Unknown,-0.043,0.2359574943087153,0.07046064800913009,,,,,,[],"[null, null, null, null]",,-0.043,,0
2231.TW,為升電裝工業股份有限公司,106.0,14408686592.0,12,Unknown,-0.138,0.32620568482241086,-0.004881803674281454,,,,,,[],"[null, null, null, null]",,-0.138,,0
2233.TW,宇隆科技股份有限公司,353.0,21281695744.0,12,Unknown,-0.075,0.30993523848841154,0.019019482455415005,,,,,,[],"[null, null, null, null]",,-0.075,,0
2236.TW,百達精密工業股份有限公司,136.5,8381372928.0,12,Unknown,0.187,0.10682567789083064,-0.0005805404169895268,,,,,,[],"[null, null, null, null]",,0.187,,0
2239.TW,開曼英利工業股份有限公司,24.05,2830987776.0,12,Unknown,-0.10400000000000001,0.10017119241484625,-0.05661701557383053,,,,,,[],"[null, null, null, null]",,-0.10400000000000001,,0
2241.TW,艾姆勒科技股份有限公司,34.55,3614009600.0,12,Unknown,0.239,0.03502737985830191,-0.03291640445859263,,,,,,[],"[null, null, null, null]",,0.239,,0
2243.TW,宏旭控股股份有限公司,27.3,1893751808.0,12,Unknown,1.794,0.14393700678738755,0.05013350005861347,,,,,,[],"[null, null, null, null]",,1.794,,0
2247.TW,汎德永業汽車股份有限公司,223.5,18038462464.0,12,Unknown,-0.319,0.11173538067870031,0.08798796933907099,,,,,,[],"[null, null, null, null]",,-0.319,,0
2248.TW,華勝汽車電子股份有限公司,55.1,2622759936.0,12,Unknown,0.098,0.30730555425094136,0.12895887577546084,,,,,,[],"[null, null, null, null]",,0.098,,0
2250.TW,第一化成控股(開曼)股份有限公司,65.0,2365220096.0,12,Unknown,-0.076,0.17008109387598977,0.10189094103340275,,,,,,[],"[null, null, null, null]",,-0.076,,0
2254.TW,巨鎧精密工業股份有限公司,70.9,4520229376.0,12,Unknown,-0.834,0.21977909271868334,-0.012005664704461252,,,,,,[],"[null, null, null, null]",,-0.834,,0
2258.TW,鴻華先進科技股份有限公司,30.15,52571037696.0,12,Unknown,-0.533,0.1997179289482893,-0.07672845644951318,,,,,,[],"[null, null, null, null]",,-0.533,,0
2301.TW,光寶科技股份有限公司,234.5,532104806400.0,25,Unknown,0.192,0.2190700565863485,0.032770709136881605,,,,,,[],"[null, null, null, null]",,0.192,,0
2302.TW,麗正國際科技股份有限公司,37.5,6236362752.0,24,Unknown,0.118,0.366291938214735,0.020226381511851795,,,,,,[],"[null, null, null, null]",,0.118,,0
2303.TW,聯華電子股份有限公司,144.5,1812959723520.0,24,Unknown,0.055,0.29608984830874935,0.026304106317481094,,,,,,[],"[null, null, null, null]",,0.055,,0
2305.TW,全友電腦股份有限公司,23.8,4824873472.0,25,Unknown,0.49200000000000005,0.4452032128191215,0.0011640482006496635,,,,,,[],"[null, null, null, null]",,0.49200000000000005,,0
2308.TW,台達電子工業股份有限公司,2445.0,6350993620992.0,28,Unknown,0.34,0.333243571023721,0.011185863222398262,,,,,,[],"[null, null, null, null]",,0.34,,0
2312.TW,金寶電子工業股份有限公司,38.95,58638643200.0,31,Unknown,-0.15,0.06315092762415833,0.04698762392331391,,,,,,[],"[null, null, null, null]",,-0.15,,0
2313.TW,華通電腦股份有限公司,284.5,339072942080.0,28,Unknown,0.168,0.18583413819260555,0.023971148335094797,,,,,,[],"[null, null, null, null]",,0.168,,0
2314.TW,台揚科技股份有限公司,15.7,701612544.0,27,Unknown,0.545,-0.015170096728212316,-0.32501133534604487,,,,,,[],"[null, null, null, null]",,0.545,,0
2316.TW,楠梓電子股份有限公司,168.5,30571798528.0,28,Unknown,0.174,-0.004694774172779668,-0.015303629138253082,,,,,,[],"[null, null, null, null]",,0.174,,0
2317.TW,鴻海精密工業股份有限公司,289.0,4046554923008.0,31,Unknown,0.289,0.061477797778782095,0.06005246397811956,,,,,,[],"[null, null, null, null]",,0.289,,0
2321.TW,東訊股份有限公司,15.1,452304320.0,27,Unknown,-0.015,0.3061871624005386,-0.01065789086827918,,,,,,[],"[null, null, null, null]",,-0.015,,0
2323.TW,中環股份有限公司,10.35,11274756096.0,26,Unknown,0.159,0.2398655045139964,-0.00045094510514211654,,,,,,[],"[null, null, null, null]",,0.159,,0
2324.TW,仁寶電腦工業股份有限公司,36.7,157655105536.0,25,Unknown,0.011,0.056430278169604546,0.06381169773718888,,,,,,[],"[null, null, null, null]",,0.011,,0
2327.TW,國巨股份有限公司,738.0,1519343108096.0,28,Unknown,0.22699999999999998,0.36206887991347264,0.018762149842653016,,,,,,[],"[null, null, null, null]",,0.22699999999999998,,0
2328.TW,廣宇科技股份有限公司,55.5,28768217088.0,28,Unknown,-0.256,0.1221981844613338,0.048208224894889164,,,,,,[],"[null, null, null, null]",,-0.256,,0
2329.TW,華泰電子股份有限公司,61.1,40261742592.0,24,Unknown,0.192,0.14392764608118738,0.030809155343529782,,,,,,[],"[null, null, null, null]",,0.192,,0
2330.TW,台灣積體電路製造股份有限公司,2355.0,61070731378688.0,24,Unknown,0.3509999999999999,0.6187265340458216,0.03685416015019009,,,,,,[],"[null, null, null, null]",,0.3509999999999999,,0
2331.TW,精英電腦股份有限公司,22.2,12374346752.0,25,Unknown,0.407,0.10756631550517265,0.006017536933318813,,,,,,[],"[null, null, null, null]",,0.407,,0
2332.TW,友訊科技股份有限公司,16.95,10115902464.0,27,Unknown,0.031,0.24597219469801007,-0.040202920296727444,,,,,,[],"[null, null, null, null]",,0.031,,0
2337.TW,旺宏電子股份有限公司,166.5,321199472640.0,24,Unknown,0.706,0.1804575343797543,-0.012999534262368549,,,,,,[],"[null, null, null, null]",,0.706,,0
2338.TW,台灣光罩股份有限公司,57.9,18935195648.0,24,Unknown,-0.055,0.07846680784866818,-0.020414933005067172,,,,,,[],"[null, null, null, null]",,-0.055,,0
2340.TW,台亞半導體股份有限公司,38.15,16704664576.0,24,Unknown,-0.013000000000000001,-0.016840322217419827,-0.06391245442051628,,,,,,[],"[null, null, null, null]",,-0.013000000000000001,,0
2342.TW,台灣茂矽電子股份有限公司,42.8,6742058496.0,24,Unknown,-0.174,0.14871360894870486,-0.014044530584433102,,,,,,[],"[null, null, null, null]",,-0.174,,0
2344.TW,華邦電子股份有限公司,158.0,711000064000.0,24,Unknown,0.9129999999999999,0.30247364196206383,0.0015412723843503716,,,,,,[],"[null, null, null, null]",,0.9129999999999999,,0
2345.TW,智邦科技股份有限公司,2430.0,1358146568192.0,27,Unknown,0.64,0.18878552745444177,0.02125882735455099,,,,,,[],"[null, null, null, null]",,0.64,,0
2347.TW,聯強國際股份有限公司,85.9,143276654592.0,29,Unknown,0.38299999999999995,0.042573720772911584,0.051631063955931304,,,,,,[],"[null, null, null, null]",,0.38299999999999995,,0
2348.TW,海悅國際開發股份有限公司,68.1,10333143040.0,20,Unknown,-0.239,0.35999596361432223,0.049144283734628855,,,,,,[],"[null, null, null, null]",,-0.239,,0
2349.TW,錸德科技股份有限公司,14.0,9711515648.0,26,Unknown,-0.043,0.13691939109987125,-0.00990436585863162,,,,,,[],"[null, null, null, null]",,-0.043,,0
2351.TW,順德工業股份有限公司,207.5,37794050048.0,24,Unknown,0.11,0.13321002893551442,0.012523262784752475,,,,,,[],"[null, null, null, null]",,0.11,,0
2352.TW,佳世達科技股份有限公司,28.9,45676638208.0,25,Unknown,0.036,0.1684466361387403,0.034526959633143305,,,,,,[],"[null, null, null, null]",,0.036,,0
2353.TW,宏碁股份有限公司,35.2,105818521600.0,25,Unknown,0.18099999999999997,0.10720161087683336,0.043960454354924135,,,,,,[],"[null, null, null, null]",,0.18099999999999997,,0
2354.TW,鴻準精密工業股份有限公司,60.9,86142156800.0,31,Unknown,-0.158,0.03742531849455897,0.02986037243229675,,,,,,[],"[null, null, null, null]",,-0.158,,0
2355.TW,敬鵬工業股份有限公司,65.3,25956425728.0,28,Unknown,0.05600000000000001,0.11502361846671084,0.02115405903597562,,,,,,[],"[null, null, null, null]",,0.05600000000000001,,0
2356.TW,英業達股份有限公司,70.2,251840724992.0,25,Unknown,0.276,0.05311806114601205,0.04430321073410402,,,,,,[],"[null, null, null, null]",,0.276,,0
2357.TW,華碩電腦股份有限公司,761.0,565240528896.0,25,Unknown,0.4109999999999999,0.1510553212859345,0.069216911108726,,,,,,[],"[null, null, null, null]",,0.4109999999999999,,0
2359.TW,所羅門股份有限公司,143.0,24506054656.0,31,Unknown,-0.268,0.22658894445108765,0.0031260276204710196,,,,,,[],"[null, null, null, null]",,-0.268,,0
2360.TW,致茂電子股份有限公司,2520.0,1067449712640.0,31,Unknown,0.728,0.6154806261255589,0.008571365542579175,,,,,,[],"[null, null, null, null]",,0.728,,0
2362.TW,藍天電腦股份有限公司,44.05,25460887552.0,25,Unknown,-0.299,0.22388669342274597,0.02827077876137294,,,,,,[],"[null, null, null, null]",,-0.299,,0
2363.TW,矽統科技股份有限公司,66.9,34452709376.0,24,Unknown,1.236,0.3111600039274945,-0.0029425034823255206,,,,,,[],"[null, null, null, null]",,1.236,,0
2364.TW,倫飛電腦實業股份有限公司,68.4,3583456256.0,25,Unknown,-0.106,0.3980770290849848,0.057869299853264486,,,,,,[],"[null, null, null, null]",,-0.106,,0
2365.TW,昆盈企業股份有限公司,38.7,8573152768.0,25,Unknown,0.031,0.40975271117115086,0.007716663671023386,,,,,,[],"[null, null, null, null]",,0.031,,0
2367.TW,燿華電子股份有限公司,68.1,48095842304.0,28,Unknown,-0.10100000000000002,0.14862770831816322,0.008379526972883395,,,,,,[],"[null, null, null, null]",,-0.10100000000000002,,0
2368.TW,金像電子(股)公司,1320.0,667098939392.0,28,Unknown,0.601,0.32802567132545263,0.021002005069393162,,,,,,[],"[null, null, null, null]",,0.601,,0
2369.TW,菱生精密工業股份有限公司,40.3,15090057216.0,24,Unknown,0.396,-0.015757180584148107,-0.03021490657478874,,,,,,[],"[null, null, null, null]",,0.396,,0
2371.TW,大同股份有限公司,29.8,60972482560.0,05,Unknown,0.125,0.1694621870275428,0.027035730504686207,,,,,,[],"[null, null, null, null]",,0.125,,0
2373.TW,震旦行股份有限公司,58.2,13019673600.0,31,Unknown,-0.046,0.4540474843997031,0.05342154863089057,,,,,,[],"[null, null, null, null]",,-0.046,,0
2374.TW,佳能企業股份有限公司,83.2,28120944640.0,26,Unknown,0.78,0.2519134733391467,0.03286662845396651,,,,,,[],"[null, null, null, null]",,0.78,,0
2375.TW,凱美電機股份有限公司,166.5,18094387200.0,28,Unknown,0.113,0.20013647123401695,0.025609773607524672,,,,,,[],"[null, null, null, null]",,0.113,,0
2376.TW,技嘉科技股份有限公司,370.0,247858888704.0,25,Unknown,0.598,0.10442644026921856,0.06746553809869602,,,,,,[],"[null, null, null, null]",,0.598,,0
2377.TW,微星科技股份有限公司,131.0,110676164608.0,25,Unknown,0.051,0.1095264852303466,0.06978606271896892,,,,,,[],"[null, null, null, null]",,0.051,,0
2379.TW,瑞昱半導體股份有限公司,580.0,297460531200.0,24,Unknown,0.04,0.5001670002923727,0.04864784060123925,,,,,,[],"[null, null, null, null]",,0.04,,0
2380.TW,虹光精密工業股份有限公司,5.39,323108928.0,25,Unknown,0.122,0.3053716259987044,0.07664587256315064,,,,,,[],"[null, null, null, null]",,0.122,,0
2382.TW,廣達電腦股份有限公司,339.0,1306681671680.0,25,Unknown,0.666,0.06984658901495215,0.060237117247543305,,,,,,[],"[null, null, null, null]",,0.666,,0
2383.TW,台光電子材料股份有限公司,5120.0,1834603511808.0,28,Unknown,0.525,0.296267010191609,0.01158184533864683,,,,,,[],"[null, null, null, null]",,0.525,,0
2385.TW,群光電子股份有限公司,135.5,98601992192.0,28,Unknown,-0.018,0.1802669372510476,0.09257236039735224,,,,,,[],"[null, null, null, null]",,-0.018,,0
2387.TW,精元電腦股份有限公司,41.1,7953712640.0,25,Unknown,-0.065,0.14413843099505086,0.1612300810828224,,,,,,[],"[null, null, null, null]",,-0.065,,0
2388.TW,威盛電子股份有限公司,76.9,42751475712.0,24,Unknown,0.043,0.22501547175550896,-0.04106490882399425,,,,,,[],"[null, null, null, null]",,0.043,,0
2390.TW,云辰電子開發股份有限公司,10.8,2080290048.0,31,Unknown,-0.165,0.2108459901788278,-0.017805340830659672,,,,,,[],"[null, null, null, null]",,-0.165,,0
2392.TW,正崴精密工業股份有限公司,39.25,18165839872.0,28,Unknown,-0.051,-0.07465780131705725,-0.23080433661827782,,,,,,[],"[null, null, null, null]",,-0.051,,0
2393.TW,億光電子工業股份有限公司,62.5,27712067584.0,26,Unknown,-0.066,0.3108298873393549,0.10232614510994402,,,,,,[],"[null, null, null, null]",,-0.066,,0
2395.TW,研華股份有限公司,495.0,429785743360.0,25,Unknown,0.175,0.4035216539490748,0.027010916826817555,,,,,,[],"[null, null, null, null]",,0.175,,0
2397.TW,友通資訊股份有限公司,63.5,7270042112.0,25,Unknown,0.166,0.27257906172944607,0.09897836029244605,,,,,,[],"[null, null, null, null]",,0.166,,0
2399.TW,映泰股份有限公司,47.9,8530990080.0,25,Unknown,-0.128,0.06456825042599752,-0.019902073409811705,,,,,,[],"[null, null, null, null]",,-0.128,,0
2401.TW,凌陽科技股份有限公司,30.0,17653047296.0,24,Unknown,0.128,0.4656586186660329,-0.006598993459600786,,,,,,[],"[null, null, null, null]",,0.128,,0
2402.TW,毅嘉科技股份有限公司,69.4,21343037440.0,28,Unknown,0.152,0.19278766740938302,0.03896610157707444,,,,,,[],"[null, null, null, null]",,0.152,,0
2404.TW,漢唐集成股份有限公司,1155.0,218164150272.0,31,Unknown,0.762,0.20017053798565912,0.058359670360698966,,,,,,[],"[null, null, null, null]",,0.762,,0
2405.TW,輔信科技股份有限公司,17.65,6061491712.0,25,Unknown,-0.028000000000000004,0.3675527318348985,-0.01713108311863007,,,,,,[],"[null, null, null, null]",,-0.028000000000000004,,0
2406.TW,國碩科技工業股份有限公司,34.55,12123801600.0,26,Unknown,1.403,0.09856947650526844,-0.028084470746017286,,,,,,[],"[null, null, null, null]",,1.403,,0
2408.TW,南亞科技股份有限公司,347.0,1075223855104.0,24,Unknown,5.829,0.19910320453476182,0.0012635293877533522,,,,,,[],"[null, null, null, null]",,5.829,,0
2409.TW,友達光電股份有限公司,23.0,173583286272.0,26,Unknown,-0.043,0.11498300407491452,-0.004484024204995995,,,,,,[],"[null, null, null, null]",,-0.043,,0
2412.TW,中華電信股份有限公司,137.0,1062770180096.0,27,Unknown,0.075,0.36324109408396743,0.046286745403646495,,,,,,[],"[null, null, null, null]",,0.075,,0
2413.TW,環隆科技股份有限公司,51.2,6520780800.0,28,Unknown,0.019,0.15202081824131425,0.003528388348950343,,,,,,[],"[null, null, null, null]",,0.019,,0
2414.TW,精技電腦股份有限公司,50.8,8216188928.0,29,Unknown,0.292,0.07938800030631672,0.0801987521462614,,,,,,[],"[null, null, null, null]",,0.292,,0
2415.TW,錩新科技股份有限公司,27.0,2430000128.0,28,Unknown,0.145,0.2660087776775425,0.050884539775251335,,,,,,[],"[null, null, null, null]",,0.145,,0
2417.TW,圓剛科技股份有限公司,49.0,6296856064.0,25,Unknown,0.17,0.5565953497675122,0.002891213648929887,,,,,,[],"[null, null, null, null]",,0.17,,0
2419.TW,仲琦科技股份有限公司,32.65,10491008000.0,27,Unknown,0.095,0.18502684225211216,0.024192403791356124,,,,,,[],"[null, null, null, null]",,0.095,,0
2420.TW,新巨企業股份有限公司,64.3,9815312384.0,28,Unknown,0.008,0.4591751112220935,0.06489649896394711,,,,,,[],"[null, null, null, null]",,0.008,,0
2421.TW,建準電機工業股份有限公司,159.0,45480361984.0,28,Unknown,0.206,0.3106032238254913,0.06732862505840462,,,,,,[],"[null, null, null, null]",,0.206,,0
2423.TW,固緯電子實業股份有限公司,82.1,11908359168.0,31,Unknown,0.275,0.5292958046047113,0.04614679957893907,,,,,,[],"[null, null, null, null]",,0.275,,0
